Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma
0.99375,0.9895833333333334,0.9916666666666667,0.99375,0.0,0.0,0.0,0.9979166666666667,0.9541666666666667,0.1,187.0,dnn,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9833333333333333,0.9979166666666667,0.9979166666666667,0.0,0.0,0.0,1.0,1.0,0.1,187.0,dnn,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9854166666666667,0.9979166666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.1,187.0,ML,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9770833333333333,0.9979166666666667,0.9916666666666667,0.0,0.0,0.0,1.0,1.0,0.1,187.0,fixed,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9854166666666667,0.9979166666666667,0.9979166666666667,0.0,0.0,0.0,1.0,1.0,0.1,187.0,mixed,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.95,0.8479166666666667,0.96875,0.99375,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,37.0,dnn,37.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.95,0.8291666666666667,0.96875,0.9979166666666667,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,37.0,ML,37.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.95,0.8270833333333333,0.96875,0.9875,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,37.0,fixed,37.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.95,0.8583333333333333,0.96875,0.9708333333333333,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,37.0,mixed,37.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9770833333333333,0.9979166666666667,1.0,0.0,0.0,0.0,1.0,0.9979166666666667,0.1,18.0,dnn,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.98125,0.9979166666666667,0.9979166666666667,0.0,0.0,0.0,1.0,0.9979166666666667,0.1,18.0,ML,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9770833333333333,0.9979166666666667,1.0,0.0,0.0,0.0,1.0,0.9979166666666667,0.1,18.0,fixed,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.98125,0.9979166666666667,1.0,0.0,0.0,0.0,1.0,0.9979166666666667,0.1,18.0,mixed,187.0,0.5,1.0,0.5,phon_count,knn,full,fixed
