Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma
0.9166666666666666,0.8375,0.9166666666666666,0.7083333333333334,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,14.0,dnn,28.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9166666666666666,0.8041666666666667,0.9166666666666666,0.8083333333333333,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,14.0,fixed,28.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.8958333333333334,0.8333333333333334,0.875,0.8875,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,17.0,dnn,34.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.8958333333333334,0.85,0.875,0.6458333333333334,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,17.0,fixed,34.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.8791666666666667,0.8208333333333333,0.9083333333333333,0.9333333333333333,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,19.0,dnn,39.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.8791666666666667,0.8916666666666667,0.9083333333333333,0.5291666666666667,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,19.0,fixed,39.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9416666666666667,0.8708333333333333,0.9375,0.925,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,22.0,dnn,45.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9416666666666667,0.8375,0.9375,0.9416666666666667,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,22.0,fixed,45.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.8958333333333334,0.8583333333333333,0.9125,0.9,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,25.0,dnn,51.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.8958333333333334,0.8708333333333333,0.9125,0.9333333333333333,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,25.0,fixed,51.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9375,0.8875,0.9333333333333333,0.9625,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,28.0,dnn,57.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9375,0.9041666666666667,0.9333333333333333,0.9666666666666667,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,28.0,fixed,57.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9458333333333333,0.8958333333333334,0.9291666666666667,0.9583333333333334,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,31.0,dnn,62.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9458333333333333,0.9041666666666667,0.9291666666666667,0.9541666666666667,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,31.0,fixed,62.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9583333333333334,0.9416666666666667,0.9583333333333334,0.6791666666666667,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,34.0,dnn,68.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9583333333333334,0.9291666666666667,0.9583333333333334,0.9666666666666667,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,34.0,fixed,68.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9708333333333333,0.9541666666666667,0.9583333333333334,0.975,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,37.0,dnn,74.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9708333333333333,0.9583333333333334,0.9583333333333334,0.975,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,37.0,fixed,74.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.975,0.9625,0.9791666666666666,0.9958333333333333,0.0,0.0,0.0,0.9166666666666666,0.925,0.1,39.0,dnn,79.0,0.5,1.0,0.5,phon_count,knn,full,fixed
