Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma
0.9068100358422939,0.8064516129032258,0.899641577060932,0.921146953405018,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,19.0,dnn,38.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9068100358422939,0.8458781362007168,0.899641577060932,0.899641577060932,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,19.0,fixed,38.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.8853046594982079,0.8387096774193549,0.8960573476702509,0.9068100358422939,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,22.0,dnn,45.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.8853046594982079,0.8817204301075269,0.8960573476702509,0.9175627240143369,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,22.0,fixed,45.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9247311827956989,0.8602150537634409,0.899641577060932,0.9247311827956989,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,26.0,dnn,53.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9247311827956989,0.8709677419354839,0.899641577060932,0.910394265232975,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,26.0,fixed,53.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9283154121863799,0.8745519713261649,0.921146953405018,0.956989247311828,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,30.0,dnn,60.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9283154121863799,0.8924731182795699,0.921146953405018,0.9498207885304659,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,30.0,fixed,60.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9247311827956989,0.910394265232975,0.9283154121863799,0.2867383512544803,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,34.0,dnn,68.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9247311827956989,0.8781362007168458,0.9283154121863799,0.9713261648745519,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,34.0,fixed,68.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.953405017921147,0.9175627240143369,0.9068100358422939,0.982078853046595,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,38.0,dnn,76.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.953405017921147,0.9068100358422939,0.9068100358422939,0.9713261648745519,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,38.0,fixed,76.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.953405017921147,0.942652329749104,0.931899641577061,0.974910394265233,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,41.0,dnn,83.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.953405017921147,0.921146953405018,0.931899641577061,0.985663082437276,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,41.0,fixed,83.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.967741935483871,0.9498207885304659,0.9605734767025089,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,45.0,dnn,91.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.967741935483871,0.921146953405018,0.9605734767025089,0.5376344086021505,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,45.0,fixed,91.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.985663082437276,0.9713261648745519,0.982078853046595,0.992831541218638,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,49.0,dnn,98.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.985663082437276,0.967741935483871,0.982078853046595,0.989247311827957,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,49.0,fixed,98.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.996415770609319,0.974910394265233,0.996415770609319,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,53.0,dnn,106.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.996415770609319,0.989247311827957,0.996415770609319,0.956989247311828,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,53.0,fixed,106.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.996415770609319,0.985663082437276,0.992831541218638,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,57.0,dnn,114.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.996415770609319,0.978494623655914,0.992831541218638,0.989247311827957,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,57.0,fixed,114.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.985663082437276,0.992831541218638,0.985663082437276,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,60.0,dnn,121.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.985663082437276,0.978494623655914,0.985663082437276,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,60.0,fixed,121.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.992831541218638,0.9713261648745519,0.989247311827957,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,64.0,dnn,129.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.992831541218638,0.992831541218638,0.989247311827957,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,64.0,fixed,129.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.989247311827957,0.992831541218638,0.992831541218638,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,68.0,dnn,136.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.989247311827957,0.978494623655914,0.992831541218638,0.992831541218638,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,68.0,fixed,136.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.992831541218638,0.974910394265233,0.996415770609319,0.992831541218638,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,72.0,dnn,144.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.992831541218638,0.982078853046595,0.996415770609319,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,72.0,fixed,144.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.992831541218638,0.989247311827957,0.989247311827957,0.996415770609319,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,76.0,dnn,152.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.992831541218638,0.985663082437276,0.989247311827957,0.978494623655914,0.0,0.0,0.0,0.9032258064516129,0.9032258064516129,0.1,76.0,fixed,152.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9498207885304659,0.9032258064516129,0.9390681003584229,0.9390681003584229,0.0,0.0,0.0,1.0,0.9032258064516129,0.1,38.0,dnn,76.0,0.5,1.0,0.5,phon_count,knn,full,fixed
