Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous regressor Model,Link prediction,link prediction topk,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma,k_out,lambda,density,feature
0.29583333333333334,0.1875,0.17083333333333334,0.2833333333333333,0.5166666666666667,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,labse,filter,full,clique,1,1.0,1.0,wav2vec
0.32916666666666666,0.19583333333333333,0.17083333333333334,0.2708333333333333,0.3458333333333333,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,allmini,filter,full,clique,1,1.0,1.0,wav2vec
0.2875,0.2375,0.16666666666666666,0.5416666666666666,0.7583333333333333,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,phon_art,filter,full,clique,1,1.0,1.0,wav2vec
0.25416666666666665,0.2125,0.17083333333333334,0.275,0.35833333333333334,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,phon_count,filter,full,clique,1,1.0,1.0,wav2vec
0.31666666666666665,0.17916666666666667,0.16666666666666666,0.2791666666666667,0.30416666666666664,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,glove,filter,full,clique,1,1.0,1.0,wav2vec
0.31666666666666665,0.22083333333333333,0.17083333333333334,0.2833333333333333,0.1875,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,labse,filter,full,clique,1,1.0,1.0,hubert
0.25833333333333336,0.225,0.17083333333333334,0.2625,0.19166666666666668,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,allmini,filter,full,clique,1,1.0,1.0,hubert
0.2916666666666667,0.21666666666666667,0.17083333333333334,0.2625,0.9375,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,phon_art,filter,full,clique,1,1.0,1.0,hubert
0.23333333333333334,0.225,0.17083333333333334,0.2791666666666667,0.2375,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,phon_count,filter,full,clique,1,1.0,1.0,hubert
0.3416666666666667,0.18333333333333332,0.17083333333333334,0.36666666666666664,0.26666666666666666,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,glove,filter,full,clique,1,1.0,1.0,hubert
0.3,0.2125,0.1625,0.325,0.175,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,labse,filter,full,clique,1,1.0,1.0,wavlm
0.2,0.23333333333333334,0.17083333333333334,0.2833333333333333,0.5541666666666667,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,allmini,filter,full,clique,1,1.0,1.0,wavlm
0.31666666666666665,0.20416666666666666,0.17083333333333334,0.275,0.2916666666666667,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,phon_art,filter,full,clique,1,1.0,1.0,wavlm
0.2625,0.19166666666666668,0.17083333333333334,0.2916666666666667,0.3,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,phon_count,filter,full,clique,1,1.0,1.0,wavlm
0.30416666666666664,0.25416666666666665,0.17083333333333334,0.275,0.31666666666666665,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,glove,filter,full,clique,1,1.0,1.0,wavlm
