Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous regressor Model,Link prediction,link prediction topk,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma,k_out,lambda,density
0.495,0.635,0.165,0.915,1.0,0.12,0.495,0.0,0.0,0.0,0,0,0.1,-7000.0,full_weighted,-7000.0,0.5,1.0,0.5,phon_art,filter,full,clique,1,1.0,1.0
