Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma
0.99375,0.98125,0.996875,0.99375,0.0,0.0,0.0,1.0,0.9875,0.1,62.0,dnn,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.990625,0.971875,0.9875,0.125,0.0,0.0,0.0,1.0,0.996875,0.1,37.0,dnn,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.990625,0.9625,0.9875,0.996875,0.0,0.0,0.0,1.0,0.996875,0.1,37.0,fixed,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9875,0.965625,0.996875,0.99375,0.0,0.0,0.0,1.0,1.0,0.1,24.0,dnn,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9875,0.98125,0.996875,0.996875,0.0,0.0,0.0,1.0,1.0,0.1,24.0,fixed,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9,0.675,0.971875,0.946875,0.0,0.0,0.0,1.0,1.0,0.1,12.0,dnn,12.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9,0.65,0.971875,0.978125,0.0,0.0,0.0,1.0,1.0,0.1,12.0,fixed,12.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.975,0.99375,0.996875,0.0,0.0,0.0,1.0,1.0,0.1,62.0,dnn,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.98125,0.99375,1.0,0.0,0.0,0.0,1.0,1.0,0.1,31.0,dnn,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.975,0.99375,0.996875,0.0,0.0,0.0,1.0,1.0,0.1,20.0,dnn,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.971875,0.99375,0.996875,0.0,0.0,0.0,1.0,1.0,0.1,15.0,dnn,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.98125,0.99375,1.0,0.0,0.0,0.0,1.0,1.0,0.1,12.0,dnn,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.984375,0.99375,0.925,0.0,0.0,0.0,1.0,1.0,0.1,62.0,fixed,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.96875,0.99375,1.0,0.0,0.0,0.0,1.0,1.0,0.1,31.0,fixed,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.975,0.99375,0.996875,0.0,0.0,0.0,1.0,1.0,0.1,20.0,fixed,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.971875,0.99375,1.0,0.0,0.0,0.0,1.0,1.0,0.1,15.0,fixed,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.978125,0.99375,0.996875,0.0,0.0,0.0,1.0,1.0,0.1,12.0,fixed,124.0,0.5,1.0,0.5,phon_count,knn,full,fixed
