Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma
0.9916666666666667,0.9520833333333333,0.9791666666666666,0.29375,0.0,0.0,0.0,1.0,0.9541666666666667,0.1,43.0,dnn,87.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9916666666666667,0.9625,0.9791666666666666,0.7166666666666667,0.0,0.0,0.0,1.0,0.9541666666666667,0.1,43.0,fixed,87.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9875,0.9604166666666667,0.9833333333333333,0.7916666666666666,0.0,0.0,0.0,1.0,0.9541666666666667,0.1,52.0,dnn,104.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9875,0.9625,0.9833333333333333,0.96875,0.0,0.0,0.0,1.0,0.9541666666666667,0.1,52.0,fixed,104.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9729166666666667,0.9895833333333334,0.98125,0.0,0.0,0.0,1.0,0.9875,0.1,87.0,dnn,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9729166666666667,0.9895833333333334,0.9979166666666667,0.0,0.0,0.0,1.0,0.9875,0.1,43.0,dnn,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9729166666666667,0.9895833333333334,0.9854166666666667,0.0,0.0,0.0,1.0,0.9875,0.1,29.0,dnn,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9625,0.9895833333333334,0.9875,0.0,0.0,0.0,1.0,0.9875,0.1,21.0,dnn,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.98125,0.9895833333333334,0.9604166666666667,0.0,0.0,0.0,1.0,0.9875,0.1,17.0,dnn,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9791666666666666,0.9895833333333334,0.9520833333333333,0.0,0.0,0.0,1.0,0.9875,0.1,87.0,fixed,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9729166666666667,0.9895833333333334,0.7354166666666667,0.0,0.0,0.0,1.0,0.9875,0.1,43.0,fixed,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9645833333333333,0.9895833333333334,0.96875,0.0,0.0,0.0,1.0,0.9875,0.1,29.0,fixed,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9604166666666667,0.9895833333333334,0.9958333333333333,0.0,0.0,0.0,1.0,0.9875,0.1,21.0,fixed,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.96875,0.9895833333333334,0.9958333333333333,0.0,0.0,0.0,1.0,0.9875,0.1,17.0,fixed,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9854166666666667,0.9729166666666667,0.9875,0.08333333333333333,0.0,0.0,0.0,1.0,0.9979166666666667,0.1,87.0,dnn,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9854166666666667,0.96875,0.9875,0.75,0.0,0.0,0.0,1.0,0.9979166666666667,0.1,43.0,dnn,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9854166666666667,0.9708333333333333,0.9875,0.08333333333333333,0.0,0.0,0.0,1.0,0.9979166666666667,0.1,87.0,fixed,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9854166666666667,0.9833333333333333,0.9875,0.9875,0.0,0.0,0.0,1.0,0.9979166666666667,0.1,43.0,fixed,174.0,0.5,1.0,0.5,phon_count,knn,full,fixed
