Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma
0.99375,0.9895833333333334,0.9916666666666667,0.8291666666666667,0.0,0.0,0.0,1.0,0.9729166666666667,0.1,134.0,fixed,269.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9958333333333333,0.9916666666666667,0.9854166666666667,0.0,0.0,0.0,1.0,0.9729166666666667,0.1,142.0,dnn,284.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9979166666666667,0.9895833333333334,0.9916666666666667,0.4875,0.0,0.0,0.0,1.0,0.9729166666666667,0.1,142.0,fixed,284.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.99375,0.9916666666666667,0.9770833333333333,0.0,0.0,0.0,1.0,0.9729166666666667,0.1,149.0,dnn,299.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9916666666666667,0.9916666666666667,0.9333333333333333,0.0,0.0,0.0,1.0,0.9729166666666667,0.1,149.0,fixed,299.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9708333333333333,0.9875,0.3145833333333333,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,74.0,dnn,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9708333333333333,0.9875,0.9979166666666667,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,37.0,dnn,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9791666666666666,0.9875,0.69375,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,24.0,dnn,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9645833333333333,0.9875,0.9895833333333334,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,18.0,dnn,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9833333333333333,0.9875,0.9729166666666667,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,14.0,dnn,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.975,0.9875,0.65625,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,74.0,fixed,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9708333333333333,0.9875,0.65,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,37.0,fixed,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9708333333333333,0.9875,0.9833333333333333,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,24.0,fixed,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9666666666666667,0.9875,0.9979166666666667,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,18.0,fixed,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9958333333333333,0.9770833333333333,0.9875,0.08333333333333333,0.0,0.0,0.0,1.0,0.9958333333333333,0.1,14.0,fixed,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.9666666666666667,0.9895833333333334,0.3645833333333333,0.0,0.0,0.0,1.0,0.9895833333333334,0.1,74.0,dnn,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.975,0.9895833333333334,0.33125,0.0,0.0,0.0,1.0,0.9895833333333334,0.1,37.0,dnn,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.975,0.9895833333333334,0.9895833333333334,0.0,0.0,0.0,1.0,0.9895833333333334,0.1,74.0,fixed,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.98125,0.9895833333333334,0.80625,0.0,0.0,0.0,1.0,0.9895833333333334,0.1,37.0,fixed,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
