Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous regressor Model,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma,k_out,lambda,density
0.5833333333333334,0.5833333333333334,0.0625,0.2708333333333333,0.6875,0.0,0.0,0.0,1.0,1.0,0.1,7.0,fixed,14.0,0.5,1.0,0.5,phon_count,knn,full,fixed,0,1.0,0.5
0.5833333333333334,0.5,0.0625,0.875,0.75,0.0,0.0,0.0,1.0,1.0,0.1,3.0,fixed,14.0,0.5,1.0,0.5,phon_count,knn,full,fixed,0,1.0,0.5
0.5833333333333334,0.625,0.0625,0.0625,0.625,0.0,0.0,0.0,1.0,1.0,0.1,7.0,dnn,14.0,0.5,1.0,0.5,phon_count,knn,full,fixed,0,1.0,0.5
0.5833333333333334,0.6666666666666666,0.0625,0.125,0.5416666666666666,0.0,0.0,0.0,1.0,1.0,0.1,3.0,dnn,14.0,0.5,1.0,0.5,phon_count,knn,full,fixed,0,1.0,0.5
